Date,Price,Open,High,Low,Change %
"Feb 12, 2014",1291.25,1292.02,1296.52,1284.40,-0.0005
"Feb 11, 2014",1291.85,1274.79,1293.83,1273.80,0.0133
"Feb 10, 2014",1274.90,1266.31,1278.31,1265.40,0.0062
"Feb 07, 2014",1267.06,1257.68,1272.18,1256.22,0.0075
"Feb 06, 2014",1257.64,1258.14,1266.98,1252.88,-0.0003
"Feb 05, 2014",1258.01,1254.86,1273.73,1252.51,0.0024
"Feb 04, 2014",1255.00,1257.99,1260.93,1247.62,-0.0021
"Feb 03, 2014",1257.64,1245.14,1266.54,1240.68,0.0111
"Jan 31, 2014",1243.80,1244.07,1255.51,1238.75,0.0001
"Jan 30, 2014",1243.70,1268.24,1268.53,1238.39,-0.0195
"Jan 29, 2014",1268.40,1256.90,1270.27,1249.65,0.0094
"Jan 28, 2014",1256.55,1257.01,1261.51,1249.36,-0.0004
"Jan 27, 2014",1257.07,1268.85,1278.48,1252.16,-0.0096
"Jan 24, 2014",1269.25,1264.67,1273.31,1257.20,0.0039
"Jan 23, 2014",1264.35,1236.64,1265.80,1231.76,0.0225
"Jan 22, 2014",1236.49,1241.55,1244.14,1236.14,-0.0040
"Jan 21, 2014",1241.49,1254.18,1256.24,1236.07,-0.0103
"Jan 20, 2014",1254.35,1254.01,1261.00,1251.32,0.0004
"Jan 17, 2014",1253.82,1242.53,1255.28,1238.05,0.0091
"Jan 16, 2014",1242.55,1241.49,1245.26,1236.55,0.0007
"Jan 15, 2014",1241.74,1245.10,1245.39,1234.49,-0.0027
"Jan 14, 2014",1245.10,1253.12,1255.38,1241.83,-0.0067
"Jan 13, 2014",1253.44,1248.28,1255.18,1243.72,0.0051
"Jan 10, 2014",1247.10,1228.01,1248.81,1226.94,0.0156
"Jan 09, 2014",1228.00,1226.17,1231.91,1224.02,0.0015
"Jan 08, 2014",1226.10,1231.97,1232.84,1218.83,-0.0049
"Jan 07, 2014",1232.10,1238.17,1245.86,1225.20,-0.0048
"Jan 06, 2014",1238.05,1236.93,1248.76,1233.10,0.0012
"Jan 03, 2014",1236.55,1224.94,1240.38,1222.14,0.0095
"Jan 02, 2014",1224.89,1204.88,1231.04,1203.72,0.0157
"Jan 01, 2014",1205.90,1210.41,1210.61,1199.40,0.0003
"Dec 31, 2013",1205.55,1196.62,1214.21,1185.11,0.0076
"Dec 30, 2013",1196.40,1212.15,1216.26,1195.39,-0.0138
"Dec 27, 2013",1213.19,1210.59,1219.04,1209.03,0.0021
"Dec 26, 2013",1210.70,1204.99,1216.10,1201.24,0.0050
"Dec 25, 2013",1204.70,1204.69,1205.10,1203.29,0.0003
"Dec 24, 2013",1204.35,1199.44,1206.36,1197.01,0.0046
"Dec 23, 2013",1198.84,1203.52,1206.38,1192.77,-0.0037
"Dec 20, 2013",1203.25,1190.51,1207.60,1185.71,0.0110
"Dec 19, 2013",1190.10,1217.96,1226.76,1186.80,-0.0230
"Dec 18, 2013",1218.07,1231.54,1244.70,1216.15,-0.0098
"Dec 17, 2013",1230.10,1240.30,1248.60,1227.80,-0.0084
"Dec 16, 2013",1240.57,1238.08,1251.89,1227.59,0.0018
"Dec 13, 2013",1238.30,1223.80,1239.00,1220.60,0.0118
"Dec 12, 2013",1223.80,1251.30,1257.40,1223.50,-0.0223
"Dec 11, 2013",1251.75,1260.91,1263.40,1250.50,-0.0071
"Dec 10, 2013",1260.72,1240.82,1267.74,1237.97,0.0159
"Dec 09, 2013",1240.94,1229.58,1243.19,1225.38,0.0098
"Dec 06, 2013",1228.85,1225.22,1243.61,1212.41,0.0032
"Dec 05, 2013",1224.88,1243.77,1244.00,1217.30,-0.0151
"Dec 04, 2013",1243.66,1223.89,1250.75,1211.89,0.0162
"Dec 03, 2013",1223.89,1220.04,1226.38,1215.98,0.0031
"Dec 02, 2013",1220.05,1251.42,1251.42,1217.78,-0.0267
"Nov 29, 2013",1253.49,1246.24,1256.11,1242.26,0.0075
"Nov 28, 2013",1244.15,1237.76,1245.82,1235.32,0.0055
"Nov 27, 2013",1237.40,1243.42,1254.81,1236.65,-0.0047
"Nov 26, 2013",1243.30,1252.60,1256.89,1239.89,-0.0074
"Nov 25, 2013",1252.60,1242.08,1253.54,1227.72,0.0072
"Nov 22, 2013",1243.60,1243.01,1249.32,1241.55,0.0007
"Nov 21, 2013",1242.75,1243.19,1250.01,1236.69,-0.0004
"Nov 20, 2013",1243.20,1275.62,1276.67,1241.30,-0.0251
"Nov 19, 2013",1275.25,1274.71,1279.02,1269.30,0.0007
"Nov 18, 2013",1274.35,1290.45,1290.61,1270.35,-0.0122
"Nov 15, 2013",1290.05,1287.04,1291.14,1280.42,0.0021
"Nov 14, 2013",1287.39,1278.67,1294.38,1278.53,0.0066
"Nov 13, 2013",1278.99,1267.58,1279.24,1265.89,0.0087
"Nov 12, 2013",1267.99,1283.07,1285.30,1261.28,-0.0119
"Nov 11, 2013",1283.28,1288.76,1288.91,1279.39,-0.0038
"Nov 08, 2013",1288.20,1307.84,1313.06,1281.40,-0.0151
"Nov 07, 2013",1307.95,1318.16,1325.71,1298.71,-0.0079
"Nov 06, 2013",1318.40,1311.97,1322.31,1309.45,0.0052
"Nov 05, 2013",1311.60,1314.85,1319.77,1306.75,-0.0024
"Nov 04, 2013",1314.74,1315.12,1322.24,1311.74,-0.0005
"Nov 01, 2013",1315.35,1323.70,1327.86,1306.30,-0.0064
"Oct 31, 2013",1323.80,1343.30,1343.40,1319.40,-0.0141
"Oct 30, 2013",1342.80,1344.05,1359.77,1334.81,-0.0011
"Oct 29, 2013",1344.30,1352.10,1360.67,1340.87,-0.0058
"Oct 28, 2013",1352.20,1353.16,1362.21,1346.50,0.0001
"Oct 25, 2013",1352.13,1346.73,1355.60,1336.54,0.0037
"Oct 24, 2013",1347.15,1332.35,1352.22,1330.60,0.0111
"Oct 23, 2013",1332.35,1340.75,1342.57,1329.80,-0.0062
"Oct 22, 2013",1340.65,1315.50,1345.07,1310.45,0.0189
"Oct 21, 2013",1315.75,1316.66,1324.42,1313.56,-0.0004
"Oct 18, 2013",1316.24,1319.18,1325.70,1311.95,-0.0026
"Oct 17, 2013",1319.70,1282.30,1324.67,1274.80,0.0297
"Oct 16, 2013",1281.60,1280.60,1287.51,1269.57,0.0006
"Oct 15, 2013",1280.80,1273.15,1288.51,1252.27,0.0058
"Oct 14, 2013",1273.40,1272.80,1289.47,1268.80,0.0002
"Oct 11, 2013",1273.11,1286.93,1294.45,1262.63,-0.0102
"Oct 10, 2013",1286.24,1307.22,1311.78,1283.03,-0.0160
"Oct 09, 2013",1307.20,1319.06,1321.95,1294.65,-0.0088
"Oct 08, 2013",1318.80,1321.49,1330.10,1316.30,-0.0023
"Oct 07, 2013",1321.79,1311.04,1328.44,1308.81,0.0080
"Oct 04, 2013",1311.35,1317.15,1323.86,1306.56,-0.0045
"Oct 03, 2013",1317.30,1316.75,1321.31,1302.42,0.0016
"Oct 02, 2013",1315.25,1286.75,1323.82,1278.85,0.0223
"Oct 01, 2013",1286.60,1327.75,1337.77,1283.20,-0.0308
"Sep 30, 2013",1327.55,1335.90,1344.22,1323.56,-0.0065
"Sep 27, 2013",1336.20,1323.64,1344.30,1320.43,0.0094
"Sep 26, 2013",1323.70,1333.50,1339.21,1319.15,-0.0074
"Sep 25, 2013",1333.60,1322.80,1338.51,1317.11,0.0079
"Sep 24, 2013",1323.20,1321.35,1329.57,1306.51,0.0008
"Sep 23, 2013",1322.15,1326.20,1332.11,1314.26,-0.0024
"Sep 20, 2013",1325.38,1366.18,1368.40,1324.86,-0.0290
"Sep 19, 2013",1365.00,1365.55,1375.15,1358.80,-0.0001
"Sep 18, 2013",1365.15,1309.70,1367.77,1291.95,0.0424
"Sep 17, 2013",1309.65,1313.60,1323.92,1306.50,-0.0033
"Sep 16, 2013",1314.00,1329.60,1332.92,1304.46,-0.0096
"Sep 13, 2013",1326.72,1321.36,1331.03,1305.03,0.0043
"Sep 12, 2013",1321.05,1367.40,1367.50,1321.05,-0.0334
"Sep 11, 2013",1366.75,1364.25,1368.51,1357.46,0.0017
"Sep 10, 2013",1364.45,1387.95,1391.52,1358.20,-0.0163
"Sep 09, 2013",1387.05,1391.45,1391.45,1382.83,-0.0033
"Sep 06, 2013",1391.61,1365.72,1393.20,1363.28,0.0174
"Sep 05, 2013",1367.85,1392.10,1399.92,1365.77,-0.0170
"Sep 04, 2013",1391.45,1412.10,1415.22,1384.85,-0.0150
"Sep 03, 2013",1412.65,1391.60,1416.61,1384.70,0.0127
"Sep 02, 2013",1394.90,1396.46,1398.31,1380.05,-0.0011
"Aug 30, 2013",1396.40,1408.55,1411.62,1392.77,-0.0084
"Aug 29, 2013",1408.25,1418.05,1418.52,1403.17,-0.0072
"Aug 28, 2013",1418.50,1417.10,1434.17,1413.90,0.0013
"Aug 27, 2013",1416.65,1405.16,1424.02,1396.75,0.0084
"Aug 26, 2013",1404.90,1398.88,1404.86,1391.44,0.0058
"Aug 23, 2013",1396.85,1375.79,1400.21,1369.14,0.0153
"Aug 22, 2013",1375.85,1366.50,1381.61,1355.80,0.0070
"Aug 21, 2013",1366.35,1371.80,1378.81,1360.10,-0.0035
"Aug 20, 2013",1371.17,1366.39,1376.20,1355.26,0.0038
"Aug 19, 2013",1365.98,1376.35,1384.60,1362.49,-0.0076
"Aug 16, 2013",1376.40,1367.30,1380.21,1357.95,0.0076
"Aug 15, 2013",1366.05,1335.19,1369.90,1319.31,0.0231
"Aug 14, 2013",1335.20,1321.40,1337.30,1316.55,0.0105
"Aug 13, 2013",1321.30,1336.90,1341.72,1319.27,-0.0113
"Aug 12, 2013",1336.40,1314.60,1343.67,1314.60,0.0167
"Aug 09, 2013",1314.50,1312.09,1317.00,1305.56,0.0019
"Aug 08, 2013",1312.00,1287.70,1314.56,1283.85,0.0188
"Aug 07, 2013",1287.75,1281.95,1289.42,1273.25,0.0046
"Aug 06, 2013",1281.90,1303.85,1307.27,1279.85,-0.0169
"Aug 05, 2013",1303.95,1313.10,1319.91,1297.86,-0.0061
"Aug 02, 2013",1312.00,1307.79,1318.40,1283.19,0.0023
"Aug 01, 2013",1308.95,1322.70,1330.77,1307.20,-0.0107
"Jul 31, 2013",1323.10,1326.90,1338.87,1305.91,-0.0032
"Jul 30, 2013",1327.30,1328.00,1330.38,1318.50,-0.0002
"Jul 29, 2013",1327.60,1333.91,1338.71,1323.32,-0.0047
"Jul 26, 2013",1333.90,1333.96,1340.82,1312.82,0.0002
"Jul 25, 2013",1333.65,1321.40,1338.02,1309.35,0.0093
"Jul 24, 2013",1321.30,1347.80,1348.30,1313.55,-0.0199
"Jul 23, 2013",1348.10,1335.25,1348.30,1327.15,0.0091
"Jul 22, 2013",1335.90,1297.40,1339.77,1311.76,0.0305
"Jul 19, 2013",1296.35,1285.20,1297.95,1282.55,0.0088
"Jul 18, 2013",1285.10,1276.10,1288.70,1275.05,0.0071
"Jul 17, 2013",1276.00,1293.00,1297.61,1274.21,-0.0128
"Jul 16, 2013",1292.60,1282.30,1295.95,1277.56,0.0078
"Jul 15, 2013",1282.60,1285.45,1294.32,1276.26,-0.0018
"Jul 12, 2013",1284.90,1286.67,1288.86,1267.90,-0.0003
"Jul 11, 2013",1285.30,1264.80,1298.97,1278.81,0.0167
"Jul 10, 2013",1264.25,1250.50,1266.22,1244.47,0.0114
"Jul 09, 2013",1249.95,1237.40,1261.02,1233.90,0.0105
"Jul 08, 2013",1237.00,1223.21,1239.41,1215.95,0.0108
"Jul 05, 2013",1223.80,1249.28,1250.86,1207.99,-0.0212
"Jul 04, 2013",1250.30,1251.30,1257.82,1245.40,-0.0016
"Jul 03, 2013",1252.30,1242.65,1260.71,1237.05,0.0079
"Jul 02, 2013",1242.50,1253.35,1266.55,1241.80,-0.0086
"Jul 01, 2013",1253.30,1233.49,1261.11,1226.31,0.0154
"Jun 28, 2013",1234.25,1200.30,1245.61,1181.82,0.0279
"Jun 27, 2013",1200.75,1226.60,1245.46,1198.06,-0.0209
"Jun 26, 2013",1226.35,1278.10,1277.62,1222.91,-0.0399
"Jun 25, 2013",1277.35,1282.10,1289.41,1271.92,-0.0035
"Jun 24, 2013",1281.90,1297.30,1301.62,1276.35,-0.0118
"Jun 21, 2013",1297.25,1278.34,1348.41,1269.39,0.0151
"Jun 20, 2013",1278.00,1351.51,1348.52,1276.80,-0.0542
"Jun 19, 2013",1351.30,1367.70,1376.02,1349.35,-0.0125
"Jun 18, 2013",1368.40,1384.90,1386.16,1361.15,-0.0119
"Jun 17, 2013",1384.85,1391.29,1392.11,1380.94,-0.0042
"Jun 14, 2013",1390.70,1385.89,1392.11,1378.54,0.0034
"Jun 13, 2013",1386.05,1388.26,1395.27,1374.70,-0.0017
"Jun 12, 2013",1388.40,1379.50,1394.87,1374.35,0.0064
"Jun 11, 2013",1379.60,1387.01,1387.12,1367.26,-0.0053
"Jun 10, 2013",1386.90,1378.89,1389.06,1376.49,0.0018
"Jun 07, 2013",1384.47,1413.72,1418.03,1377.86,-0.0206
"Jun 06, 2013",1413.65,1403.30,1423.66,1391.84,0.0074
"Jun 05, 2013",1403.30,1398.94,1410.51,1395.69,0.0024
"Jun 04, 2013",1399.90,1412.00,1415.62,1389.86,-0.0083
"Jun 03, 2013",1411.60,1389.09,1416.61,1388.94,0.0178
"May 31, 2013",1386.90,1413.75,1421.50,1384.64,-0.0190
"May 30, 2013",1413.75,1392.95,1418.31,1388.69,0.0149
"May 29, 2013",1392.95,1380.79,1395.16,1379.99,0.0088
"May 28, 2013",1380.85,1394.24,1400.55,1374.14,-0.0100
"May 27, 2013",1394.78,1388.15,1396.90,1384.24,0.0063
"May 24, 2013",1386.05,1391.20,1398.45,1382.70,-0.0037
"May 23, 2013",1391.20,1369.20,1397.85,1356.74,0.0159
"May 22, 2013",1369.40,1376.95,1415.11,1355.47,-0.0050
"May 21, 2013",1376.30,1394.75,1401.76,1360.30,-0.0128
"May 20, 2013",1394.15,1363.09,1399.10,1339.45,0.0257
"May 17, 2013",1359.20,1387.39,1392.96,1355.60,-0.0195
"May 16, 2013",1386.30,1392.71,1398.52,1369.90,-0.0047
"May 15, 2013",1392.90,1426.50,1430.85,1389.65,-0.0232
"May 14, 2013",1426.00,1431.10,1445.57,1422.26,-0.0032
"May 13, 2013",1430.55,1448.69,1448.69,1426.34,-0.0122
"May 10, 2013",1448.20,1458.79,1462.36,1421.11,-0.0069
"May 09, 2013",1458.20,1473.30,1476.01,1453.70,-0.0099
"May 08, 2013",1472.80,1452.70,1476.97,1447.90,0.0139
"May 07, 2013",1452.60,1470.20,1470.78,1441.72,-0.0115
"May 06, 2013",1469.50,1470.50,1479.06,1465.10,-0.0008
"May 03, 2013",1470.70,1467.45,1488.30,1456.40,0.0025
"May 02, 2013",1467.10,1457.65,1474.26,1449.30,0.0065
"May 01, 2013",1457.60,1476.55,1478.57,1440.60,-0.0132
"Apr 30, 2013",1477.10,1475.99,1479.31,1460.99,0.0003
"Apr 29, 2013",1476.65,1464.85,1478.56,1462.45,0.0093
"Apr 26, 2013",1463.00,1467.95,1485.31,1448.69,-0.0033
"Apr 25, 2013",1467.85,1431.45,1469.46,1427.25,0.0255
"Apr 24, 2013",1431.30,1412.69,1433.40,1411.79,0.0127
"Apr 23, 2013",1413.35,1426.86,1432.42,1406.55,-0.0090
"Apr 22, 2013",1426.25,1405.17,1439.77,1404.61,0.0156
"Apr 19, 2013",1404.35,1391.21,1425.01,1386.46,0.0094
"Apr 18, 2013",1391.25,1376.80,1401.96,1340.36,0.0103
"Apr 17, 2013",1377.00,1369.30,1395.10,1365.10,0.0059
"Apr 16, 2013",1368.90,1353.86,1402.35,1322.46,0.0116
"Apr 15, 2013",1353.25,1478.30,1495.66,1336.54,-0.0849
"Apr 12, 2013",1478.85,1560.69,1564.86,1477.50,-0.0528
"Apr 11, 2013",1561.35,1559.30,1568.42,1553.71,0.0017
"Apr 10, 2013",1558.75,1584.95,1588.91,1556.00,-0.0167
"Apr 09, 2013",1585.20,1572.94,1590.50,1570.44,0.0073
"Apr 08, 2013",1573.70,1581.25,1583.37,1567.55,-0.0052
"Apr 05, 2013",1582.00,1553.32,1582.05,1549.34,0.0185
"Apr 04, 2013",1553.32,1557.96,1559.87,1540.35,-0.0029
"Apr 03, 2013",1557.85,1576.04,1577.41,1550.19,-0.0114
"Apr 02, 2013",1575.85,1599.60,1604.21,1574.00,-0.0144
"Apr 01, 2013",1598.90,1597.74,1601.31,1594.94,0.0014
"Mar 28, 2013",1596.74,1605.76,1607.88,1594.06,-0.0054
"Mar 27, 2013",1605.40,1599.31,1608.61,1591.50,0.0039
"Mar 26, 2013",1599.20,1605.60,1606.27,1594.85,-0.0039
"Mar 25, 2013",1605.40,1609.30,1613.76,1589.99,-0.0019
"Mar 22, 2013",1608.45,1614.70,1616.35,1603.79,-0.0039
"Mar 21, 2013",1614.70,1606.58,1616.97,1604.65,0.0051
"Mar 20, 2013",1606.50,1613.50,1615.21,1603.55,-0.0043
"Mar 19, 2013",1613.40,1605.41,1615.77,1600.15,0.0050
"Mar 18, 2013",1605.30,1597.26,1611.31,1592.56,0.0081
"Mar 15, 2013",1592.45,1590.41,1598.81,1588.90,0.0014
"Mar 14, 2013",1590.30,1587.90,1593.50,1576.99,0.0016
"Mar 13, 2013",1587.80,1592.91,1599.61,1585.55,-0.0031
"Mar 12, 2013",1592.70,1582.01,1598.81,1580.25,0.0074
"Mar 11, 2013",1581.00,1578.40,1583.61,1575.65,0.0017
"Mar 08, 2013",1578.35,1579.12,1583.51,1561.41,-0.0003
"Mar 07, 2013",1578.90,1583.59,1585.89,1574.94,-0.0030
"Mar 06, 2013",1583.69,1575.28,1584.79,1567.53,0.0052
"Mar 05, 2013",1575.44,1573.88,1586.30,1571.72,0.0009
"Mar 04, 2013",1573.95,1579.01,1585.11,1569.65,-0.0008
"Mar 01, 2013",1575.24,1580.18,1587.29,1564.83,-0.0031
"Feb 28, 2013",1580.14,1597.38,1602.98,1574.72,-0.0109
"Feb 27, 2013",1597.60,1613.39,1614.89,1592.33,-0.0098
"Feb 26, 2013",1613.49,1593.93,1620.05,1584.60,0.0121
"Feb 25, 2013",1594.24,1581.29,1597.18,1575.18,0.0086
"Feb 22, 2013",1580.70,1576.00,1587.25,1570.16,0.0030
"Feb 21, 2013",1576.05,1563.09,1584.88,1554.88,0.0084
"Feb 20, 2013",1562.90,1604.71,1609.82,1558.85,-0.0260
"Feb 19, 2013",1604.60,1609.93,1615.34,1600.72,-0.0034
"Feb 18, 2013",1610.05,1609.95,1619.00,1607.33,0.0004
"Feb 15, 2013",1609.44,1634.53,1636.10,1598.42,-0.0155
"Feb 14, 2013",1634.85,1642.84,1650.05,1632.72,-0.0048
"Feb 13, 2013",1642.74,1650.85,1653.59,1640.33,-0.0049
"Feb 12, 2013",1650.80,1647.94,1653.50,1639.22,0.0006
"Feb 11, 2013",1649.74,1666.93,1669.70,1643.62,-0.0107
"Feb 08, 2013",1667.50,1671.72,1673.91,1665.45,-0.0023
"Feb 07, 2013",1671.30,1677.71,1683.51,1663.41,-0.0037
"Feb 06, 2013",1677.49,1672.62,1679.49,1668.22,0.0027
"Feb 05, 2013",1673.00,1674.21,1684.90,1666.76,-0.0008
"Feb 04, 2013",1674.40,1667.55,1677.61,1661.79,0.0043
"Feb 01, 2013",1667.15,1664.02,1682.31,1660.35,0.0021
"Jan 31, 2013",1663.60,1677.42,1681.01,1658.15,-0.0080
